=== A1_数量表 ===
Full SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
NE3C9A37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-14.04%,0.00%,6.23%,-12.88%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.36%,42.72%
NE3C9B37C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.26%,0.00%,10.22%,-13.44%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.73%,43.57%
NE3C9B37K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.86%,0.00%,7.84%,-12.77%,0.00%,0.00%,0.00%,0.00%,-0.66%,-26.40%,44.31%
NE3C9E48C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.85%,0.00%,6.58%,-12.79%,0.00%,0.00%,0.00%,0.00%,0.00%,-28.94%,44.42%
NE3C9E48K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.91%,0.00%,9.95%,-12.26%,0.00%,0.00%,0.00%,0.00%,0.00%,-19.04%,52.79%
NU1C1A36C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.07%,0.00%,6.37%,-12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,-44.39%,24.84%
NU1C1A36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.08%,0.00%,6.78%,-13.08%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.23%,27.62%
NU1C1A36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.78%,0.00%,6.81%,-12.90%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.87%,27.45%
NU1C1A36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.92%,0.00%,6.26%,-12.97%,0.00%,0.00%,0.00%,0.00%,-0.92%,-40.29%,25.89%
NU1C1A36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-22.98%,0.00%,7.70%,-13.05%,0.00%,0.00%,0.00%,0.00%,0.00%,-28.90%,35.07%
NU1C1B36C.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.33%,0.00%,7.71%,-13.45%,0.00%,0.00%,0.00%,0.00%,0.00%,-51.76%,18.46%
NU1C1B36C.16+NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.02%,0.00%,7.92%,-12.58%,0.00%,0.00%,0.00%,0.00%,0.00%,-23.46%,44.94%
NU1C1B36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.87%,0.00%,6.70%,-12.91%,0.00%,0.00%,0.00%,0.00%,0.00%,-35.51%,33.71%
NU1C1B36C.20+NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.61%,0.00%,7.90%,-12.45%,0.00%,0.00%,0.00%,0.00%,0.00%,-25.57%,42.36%
NU1C1B36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.64%,0.00%,8.53%,-12.99%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.99%,28.38%
NU1C1B36K.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.70%,0.00%,7.88%,-13.34%,0.00%,0.00%,0.00%,0.00%,0.00%,-42.65%,26.30%
NU1C1B36K.16+NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.63%,0.00%,7.46%,-12.70%,0.00%,0.00%,0.00%,0.00%,0.00%,-25.93%,40.73%
NU1C1B36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.93%,0.00%,7.48%,-12.91%,0.00%,0.00%,0.00%,0.00%,0.00%,-33.77%,33.39%
NU1C1B36K.20+NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.53%,0.00%,7.78%,-12.45%,0.00%,0.00%,0.00%,0.00%,0.00%,-28.58%,37.44%
NU1C1B36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-22.45%,0.00%,6.32%,-12.83%,0.00%,0.00%,0.00%,0.00%,0.00%,-42.25%,22.46%
NU1C1E46C.16+NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-25.61%,0.00%,8.50%,-12.62%,0.00%,0.00%,0.00%,0.00%,0.00%,-26.21%,35.56%
NU1C1E46C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.22%,0.00%,6.92%,-12.91%,0.00%,0.00%,0.00%,0.00%,0.00%,-34.35%,31.51%
NU1C1E46C.20+NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-25.87%,0.00%,8.03%,-12.44%,0.00%,0.00%,0.00%,0.00%,0.00%,-25.25%,36.44%
NU1C1E46C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-25.14%,0.00%,9.03%,-13.10%,0.00%,0.00%,0.00%,0.00%,0.00%,-28.02%,33.74%
NU1C1E46C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-26.15%,0.00%,8.97%,-12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.56%,30.60%
NU1C1E46K.16+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-31.08%,0.00%,5.78%,-12.61%,0.00%,0.00%,0.00%,0.00%,-0.80%,-24.85%,30.67%
NU1C1E46K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-30.71%,0.00%,7.63%,-13.01%,0.00%,0.00%,0.00%,0.00%,0.00%,-40.67%,15.61%
NU1C1E46K.20+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-31.75%,0.00%,7.47%,-12.36%,0.00%,0.00%,0.00%,0.00%,-1.11%,-17.36%,37.42%
NU1C1E46K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-35.86%,0.00%,7.27%,-12.72%,0.00%,0.00%,0.00%,0.00%,0.00%,-31.49%,19.93%
NU1C1E46K.28+NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-36.89%,0.00%,7.00%,-12.23%,0.00%,0.00%,0.00%,0.00%,0.00%,-25.43%,25.46%
NU1C1E46K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-38.41%,0.00%,8.28%,-12.66%,0.00%,0.00%,0.00%,0.00%,0.00%,-35.85%,13.08%
NU1C1H36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.54%,0.00%,6.72%,-13.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.27%,31.19%
NU1C1H36C.23+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.46%,0.00%,6.00%,-12.78%,0.00%,0.00%,0.00%,0.00%,0.00%,-40.43%,29.33%
NU1C1H36C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.21%,0.00%,6.95%,-12.90%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.51%,27.38%
NU1C1H36K.16+NU1C9H36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.47%,0.00%,7.55%,-12.46%,0.00%,0.00%,0.00%,0.00%,0.00%,-28.77%,37.30%
NU1C1H36K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.16%,0.00%,8.54%,-13.15%,0.00%,0.00%,0.00%,0.00%,0.00%,-44.87%,20.82%
NU1C1H36K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-24.57%,0.00%,7.49%,-12.98%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.97%,22.48%
NU1C1H46C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-33.42%,0.00%,6.25%,-12.79%,0.00%,0.00%,0.00%,0.00%,0.00%,-38.66%,15.13%
NU1C1H46C.23+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-32.87%,0.00%,6.64%,-12.68%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.20%,15.25%
NU1C1H46C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-40.65%,0.00%,7.69%,-12.59%,0.00%,0.00%,0.00%,0.00%,0.00%,-31.47%,15.29%
NU1C1H46K.16+NU1C9H46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-25.81%,0.00%,5.50%,-12.24%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.34%,31.61%
NU1C1H46K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-26.14%,0.00%,7.41%,-12.99%,0.00%,0.00%,0.00%,0.00%,0.00%,-42.28%,18.59%
NU1C1J36C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.64%,0.00%,6.25%,-12.72%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.50%,39.14%
NU1C8E51C.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-28.63%,0.00%,4.15%,-12.41%,0.00%,0.00%,0.00%,0.00%,0.00%,-21.38%,37.58%
NU1C8E51C.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-30.87%,0.00%,7.87%,-12.71%,0.00%,0.00%,0.00%,0.00%,0.00%,-34.10%,22.32%
NU1C8E51C.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-32.19%,0.00%,7.05%,-12.35%,0.00%,0.00%,0.00%,0.00%,0.00%,-25.93%,29.53%
NU1C8E51K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-30.21%,0.00%,7.34%,-12.84%,0.00%,0.00%,0.00%,0.00%,0.00%,-35.17%,21.78%
NU1C8E51K.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-35.91%,0.00%,4.48%,-11.94%,0.00%,0.00%,0.00%,0.00%,0.00%,-23.13%,29.02%
NU1C8E51K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-39.02%,0.00%,4.72%,-11.74%,0.00%,0.00%,0.00%,0.00%,-0.40%,-20.63%,28.22%
NU1C9B36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.01%,0.31%,7.56%,-13.00%,0.00%,0.00%,0.00%,0.00%,-0.21%,-28.78%,45.31%
NU1C9B36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-12.73%,0.00%,8.67%,-13.13%,0.00%,0.00%,0.00%,0.00%,0.00%,-32.32%,41.82%
NU1C9E46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.32%,0.00%,7.23%,-12.57%,0.00%,0.00%,0.00%,0.00%,0.00%,-26.52%,41.59%
NU1C9E46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.53%,0.00%,6.74%,-12.96%,0.00%,0.00%,0.00%,0.00%,0.00%,-29.96%,38.55%
NU1C9H36C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-14.30%,0.00%,6.93%,-13.02%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.50%,33.18%
NU1C9H36K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.91%,0.00%,7.60%,-13.03%,0.00%,0.00%,0.00%,0.00%,0.00%,-37.61%,35.45%
NU1C9H46C.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.62%,0.00%,6.67%,-12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.17%,41.51%
NU1C9H46K.1+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.30%,0.00%,7.85%,-13.18%,0.00%,0.00%,0.00%,0.00%,0.00%,-37.33%,33.18%
NU1P1A22Z.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.74%,0.00%,3.71%,-13.35%,0.00%,0.00%,0.00%,0.00%,0.00%,-42.18%,28.73%
NU1P1A22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.76%,0.00%,8.54%,-13.73%,0.00%,0.00%,0.00%,0.00%,0.00%,-38.96%,28.54%
NU1P1A22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.19%,0.00%,8.12%,-13.54%,0.00%,0.00%,0.00%,0.00%,0.00%,-52.38%,12.89%
NU1P1B22Z.16+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-11.31%,0.00%,8.30%,-13.80%,0.00%,0.00%,0.00%,0.00%,0.00%,-59.51%,15.39%
NU1P1B22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.84%,0.00%,6.95%,-13.49%,0.00%,0.00%,0.00%,0.00%,0.00%,-50.16%,22.51%
NU1P1B22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.34%,0.00%,6.33%,-13.50%,0.00%,0.00%,0.00%,0.00%,0.00%,-52.75%,17.42%
NU1P1E22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.71%,0.00%,8.09%,-13.56%,0.00%,0.00%,0.00%,0.00%,0.00%,-49.57%,20.17%
NU1P1E22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.28%,0.00%,6.68%,-13.35%,0.00%,0.00%,0.00%,0.00%,0.00%,-43.97%,23.40%
NU1P1E22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-22.87%,0.00%,7.64%,-13.34%,0.00%,0.00%,0.00%,0.00%,0.00%,-32.18%,31.61%
NU1P1H22Z.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.81%,0.00%,6.53%,-13.47%,0.00%,0.00%,0.00%,0.00%,0.00%,-43.56%,29.16%
NU1P1H22Z.24+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.26%,0.00%,9.38%,-13.82%,0.00%,0.00%,0.00%,0.00%,0.00%,-55.66%,14.26%
NU1P1H22Z.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.23%,0.00%,7.00%,-13.29%,0.00%,0.00%,0.00%,0.00%,0.00%,-49.47%,18.01%
NU1P1J22K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.00%,0.00%,8.52%,-13.85%,0.00%,0.00%,0.00%,0.00%,0.00%,-55.04%,14.11%
NU1P1K22K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-14.32%,0.00%,7.25%,-13.60%,0.00%,0.00%,0.00%,0.00%,0.00%,-40.53%,31.55%
NU1P1K22K.32+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.30%,0.00%,7.28%,-13.45%,0.00%,0.00%,0.00%,0.00%,0.00%,-48.91%,16.34%
S2B15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.46%,0.00%,3.84%,-12.19%,0.00%,0.00%,0.00%,0.00%,0.00%,-18.19%,51.16%
S2D15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.39%,1.27%,7.05%,-12.34%,0.00%,0.00%,0.00%,0.00%,0.00%,-24.69%,46.86%
S2D15E45K.20+NU1C8E51K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-26.80%,0.00%,4.39%,-11.62%,0.00%,0.00%,0.00%,0.00%,0.00%,-14.74%,46.84%
S2E15E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.18%,0.00%,6.50%,-12.11%,0.00%,0.00%,0.00%,0.00%,-0.47%,-19.25%,51.99%


=== B3_费用结构环比表 ===
Full SKU,总销售额,总取消额,总退货额(无平台介入),总退货额(平台介入),总退货额(平台强制退款),强制退款(仅退款),净销售,净销售产品成本,净买家支付邮费,净销售税,净固定平台费用,净高退货产品罚款,净低账户评级罚款,净第三方投诉罚款,净广告开销,退货包邮费用,净邮费支出,盈亏
5102SH571T12.2+BE2B4E40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-10.44%,N/A,86.05%,-0.75%,N/A,N/A,N/A,N/A,N/A,100.00%,7.00%
5102SH571T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-11.24%,N/A,0.04%,-0.40%,N/A,N/A,N/A,N/A,N/A,-7.57%,-7.96%
5102SH571T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.04%,N/A,-4.28%,0.25%,N/A,N/A,N/A,N/A,N/A,28.42%,8.41%
5102SH571T15.4+BE2B4E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.52%,N/A,N/A,8.02%,N/A,N/A,N/A,N/A,N/A,100.00%,29.46%
5102SH571T20.2+BE2B4E50K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.03%,N/A,-46.27%,6.07%,N/A,N/A,N/A,N/A,N/A,18.78%,3.75%
5102SH571T25.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.22%,N/A,96.31%,-3.82%,N/A,N/A,N/A,N/A,N/A,-21.77%,-8.58%
5110/5112-5450B32.4+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,19.51%,-1.55%,N/A,N/A,N/A,N/A,N/A,20.15%,5.25%
5110/5112-5450B32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5112H666E32.2+BU1B4D28K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5112H666E32.2+BU1B4E28K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.33%,N/A,-19.01%,1.73%,N/A,N/A,N/A,N/A,N/A,28.36%,6.11%
5112H666E32.4+BU1B4D28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5112H666E32.4+BU1B4E28K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.86%,N/A,54.62%,-3.82%,N/A,N/A,N/A,N/A,1.43%,-13.73%,-8.91%
5112SH666T12.2+BE2B4E40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,9.55%,N/A,216.34%,-1.52%,N/A,N/A,N/A,N/A,100.00%,-120.93%,-10.68%
5112SH666T12.2+BE2B4E55K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.80%,N/A,57.04%,-5.14%,N/A,N/A,N/A,N/A,100.00%,-8.92%,-3.39%
5112SH666T12.2+BU1B4D40K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.30%,N/A,53.99%,-0.23%,N/A,N/A,N/A,N/A,100.00%,-120.74%,-20.79%
5112SH666T12.4+BE2B4E40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.20%,N/A,-0.12%,-1.39%,N/A,N/A,N/A,N/A,100.00%,27.70%,5.45%
5112SH666T12.4+BE2B4E55K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.02%,N/A,6.86%,-0.53%,N/A,N/A,N/A,N/A,N/A,15.27%,2.15%
5112SH666T12.4+BU1B4D40K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.92%,N/A,2.60%,0.83%,N/A,N/A,N/A,N/A,N/A,14.39%,1.32%
5112SH666T15.2+BE2B4E45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.24%,N/A,96.86%,-1.50%,N/A,N/A,N/A,N/A,-545.71%,-20.45%,-5.48%
5112SH666T15.2+BE2B4E60K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.03%,N/A,6.05%,-1.79%,N/A,N/A,N/A,N/A,100.00%,-39.50%,-5.78%
5112SH666T15.2+BU1B4D45K.10+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.01%,N/A,8.29%,-4.05%,N/A,N/A,N/A,N/A,100.00%,32.52%,3.98%
5112SH666T15.4+BE2B4E45K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.82%,N/A,38.65%,1.16%,N/A,N/A,N/A,N/A,100.00%,51.66%,7.92%
5112SH666T15.4+BE2B4E60K.20+0.0+0.0+0.0+0.0+0.0+0.0+0.0+0.0,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,39.28%,-18.25%,N/A,N/A,N/A,N/A,N/A,30.15%,0.92%
